userid,newsid,taskid,topic,topic_pref,equality,imp_position,viewport_time,dwell_time,read_ratio,read_speed,direction_change_times,pre_pref,read_pref,post_pref
27,196,9,社会,5,1,1,7641.0,,,,,,,2.0
27,42,9,历史,3,1,2,8937.0,,,,,,,2.0
27,202,9,体育,4,1,3,11571.0,,,,,,,2.0
27,191,9,社会,5,1,4,7700.0,,,,,,,2.0
27,122,9,科技,4,1,5,8212.0,,,,,,,2.0
27,126,9,社会,5,1,6,5794.0,,,,,,,3.0
27,80,9,历史,3,1,7,2816.0,77.0,0.835709436524,79.9350649351,6.0,4.0,5.0,5.0
27,72,9,历史,3,1,8,2805.0,,,,,,,2.0
27,65,9,科技,4,1,9,2763.0,,,,,,,2.0
27,187,9,体育,4,1,10,1867.0,,,,,,,2.0
27,115,9,体育,4,1,11,3102.0,,,,,,,2.0
27,109,9,娱乐,4,1,12,3068.0,39.0,0.816444174757,138.0,20.0,4.0,4.0,2.0
27,43,9,娱乐,4,1,13,2361.0,,,,,,,2.0
27,153,9,娱乐,4,1,14,2256.0,,,,,,,2.0
27,146,9,科技,4,1,15,89.0,,,,,,,3.0
27,99,8,历史,3,0,1,1401.0,14.0,0.860784803799,492.0,10.0,4.0,4.0,4.0
27,7,8,科技,4,1,2,4322.0,,,,,,,5.0
27,129,8,历史,3,1,3,5761.0,,,,,,,1.0
27,201,8,历史,3,1,4,4491.0,,,,,,,3.0
27,48,8,社会,5,1,5,13857.0,,,,,,,1.0
27,217,8,体育,4,1,6,15930.0,,,,,,,1.0
27,163,8,娱乐,4,1,7,26208.0,,,,,,,2.0
27,138,8,娱乐,4,1,8,16120.0,,,,,,,2.0
27,70,8,社会,5,0,9,14037.0,64.0,0.741397734559,54.203125,204.0,4.0,3.0,2.0
27,132,8,科技,4,1,10,5869.0,66.0,0.885720147723,130.818181818,10.0,4.0,4.0,4.0
27,147,8,娱乐,4,1,11,5289.0,,,,,,,1.0
27,233,8,体育,4,1,12,2843.0,,,,,,,2.0
27,124,8,历史,3,1,13,1084.0,,,,,,,3.0
27,190,8,社会,5,1,14,987.0,,,,,,,3.0
27,97,8,体育,4,0,15,915.0,,,,,,,1.0
27,239,6,娱乐,4,1,1,1239.0,26.0,0.714487966022,116.461538462,6.0,4.0,4.0,5.0
27,74,6,体育,4,0,2,1387.0,71.0,0.821770511121,78.5774647887,14.0,4.0,4.0,4.0
27,245,6,历史,3,0,3,4896.0,,,,,,,2.0
27,134,6,社会,5,1,4,4133.0,,,,,,,1.0
27,68,6,科技,4,1,5,4948.0,,,,,,,4.0
27,114,6,体育,4,0,6,3395.0,,,,,,,3.0
27,30,6,社会,5,1,7,7469.0,,,,,,,2.0
27,94,6,娱乐,4,1,8,6751.0,18.0,0.914387249623,943.444444444,2.0,4.0,2.0,1.0
27,142,6,体育,4,1,9,13016.0,,,,,,,2.0
27,207,6,科技,4,1,10,8751.0,,,,,,,2.0
27,96,6,娱乐,4,0,11,11679.0,6.0,0.631209996952,345.166666667,2.0,4.0,1.0,1.0
27,1,6,历史,3,1,12,3378.0,,,,,,,2.0
27,203,6,历史,3,0,13,4356.0,,,,,,,2.0
27,148,6,科技,4,0,14,1597.0,21.0,0.677475390851,111.428571429,2.0,4.0,3.0,2.0
27,164,6,历史,3,1,15,1479.0,,,,,,,1.0
4,79,5,历史,4,1,1,3521.0,,,,,,,3.0
4,237,5,历史,4,1,2,4455.0,,,,,,,3.0
4,106,5,历史,4,1,3,7194.0,,,,,,,3.0
4,116,5,娱乐,5,1,4,5161.0,18.0,0.838343353373,348.611111111,12.0,3.0,4.0,4.0
4,120,5,娱乐,5,1,5,6495.0,17.0,0.838148742643,368.588235294,24.0,4.0,4.0,4.0
4,137,5,娱乐,5,1,6,4547.0,20.0,0.851296546639,346.35,27.0,3.0,4.0,4.0
4,223,5,体育,4,1,7,3431.0,,,,,,,4.0
4,185,5,体育,4,1,8,3319.0,16.0,0.861651040476,471.0,14.0,4.0,4.0,4.0
4,81,5,体育,4,1,9,3401.0,,,,,,,4.0
4,218,5,科技,5,1,10,4884.0,,,,,,,4.0
4,154,5,科技,5,1,11,5578.0,8.0,0.762372348782,485.25,14.0,4.0,3.0,4.0
4,130,5,科技,5,1,12,5493.0,68.0,0.918204556209,199.75,50.0,4.0,5.0,5.0
4,17,5,社会,3,1,13,6963.0,,,,,,,3.0
4,63,5,社会,3,1,14,6051.0,,,,,,,4.0
4,141,5,社会,3,1,15,2804.0,,,,,,,3.0
4,179,3,历史,4,1,1,1200.0,23.0,0.800823045267,211.52173913,22.0,3.0,4.0,3.0
4,192,3,历史,4,1,2,1327.0,,,,,,,4.0
4,39,3,历史,4,1,3,2204.0,,,,,,,4.0
4,20,3,娱乐,5,1,4,3885.0,40.0,0.904332700822,285.95,29.0,4.0,5.0,5.0
4,183,3,娱乐,5,1,5,4470.0,,,,,,,4.0
4,152,3,娱乐,5,1,6,4201.0,59.0,0.967221972085,182.050847458,38.0,4.0,4.0,5.0
4,40,3,体育,4,1,7,2312.0,,,,,,,3.0
4,240,3,体育,4,1,8,5815.0,,,,,,,3.0
4,174,3,体育,4,1,9,6358.0,,,,,,,4.0
4,36,3,科技,5,1,10,6656.0,13.0,0.867903930131,611.538461538,20.0,4.0,3.0,3.0
4,22,3,科技,5,1,11,3906.0,,,,,,,3.0
4,88,3,科技,5,1,12,2519.0,,,,,,,3.0
4,23,3,社会,3,1,13,3729.0,19.0,0.799933862434,254.631578947,16.0,4.0,4.0,4.0
4,77,3,社会,3,1,14,3055.0,,,,,,,3.0
4,178,3,社会,3,1,15,1253.0,,,,,,,4.0
4,95,2,历史,4,1,1,1158.0,6.0,0.712998102467,501.0,12.0,4.0,3.0,3.0
4,8,2,历史,4,1,2,1332.0,,,,,,,4.0
4,193,2,历史,4,1,3,3180.0,,,,,,,3.0
4,50,2,娱乐,5,1,4,2097.0,54.0,0.925497198448,278.351851852,49.0,4.0,4.0,5.0
4,111,2,娱乐,5,1,5,1529.0,46.0,0.884970054188,202.369565217,25.0,4.0,3.0,4.0
4,82,2,娱乐,5,1,6,3401.0,195.0,0.937660999485,93.3333333333,100.0,4.0,5.0,5.0
4,162,2,体育,4,1,7,6588.0,,,,,,,4.0
4,161,2,体育,4,1,8,8315.0,38.0,0.851150202977,182.078947368,22.0,4.0,4.0,4.0
4,158,2,体育,4,1,9,6690.0,,,,,,,3.0
4,210,2,科技,5,1,10,4802.0,,,,,,,3.0
4,143,2,科技,5,1,11,3814.0,,,,,,,4.0
4,34,2,科技,5,1,12,5262.0,,,,,,,5.0
4,102,2,社会,3,1,13,6873.0,,,,,,,3.0
4,55,2,社会,3,1,14,5442.0,,,,,,,3.0
4,85,2,社会,3,1,15,4001.0,27.0,0.941339021671,719.148148148,19.0,4.0,3.0,3.0
4,27,11,科技,5,1,1,1043.0,,,,,,,4.0
4,90,11,科技,5,0,2,1195.0,6.0,0.635322483424,351.333333333,10.0,3.0,3.0,2.0
4,58,11,科技,5,1,3,2871.0,55.0,0.864501679731,140.363636364,26.0,4.0,4.0,4.0
4,220,11,科技,5,0,4,3161.0,,,,,,,4.0
4,234,11,科技,5,1,5,2668.0,,,,,,,4.0
4,225,11,科技,5,0,6,3851.0,6.0,0.569395017794,266.666666667,4.0,4.0,3.0,3.0
4,145,11,科技,5,1,7,5170.0,,,,,,,3.0
4,11,11,科技,5,1,8,5213.0,,,,,,,4.0
4,167,11,科技,5,1,9,5219.0,62.0,0.918127072197,218.85483871,16.0,4.0,5.0,4.0
4,66,11,科技,5,1,10,1474.0,47.0,0.902529402288,238.382978723,14.0,4.0,4.0,5.0
4,194,11,科技,5,0,11,4428.0,68.0,0.796296296296,69.5588235294,34.0,4.0,5.0,5.0
4,125,11,科技,5,1,12,6428.0,,,,,,,3.0
4,103,11,科技,5,0,13,9616.0,,,,,,,3.0
4,10,11,科技,5,1,14,5391.0,,,,,,,4.0
4,155,11,科技,5,0,15,3423.0,,,,,,,3.0
4,118,4,历史,4,1,1,1064.0,,,,,,,4.0
4,226,4,历史,4,1,2,1898.0,9.0,0.732950783492,369.0,6.0,3.0,4.0,3.0
4,212,4,历史,4,1,3,2017.0,,,,,,,3.0
4,199,4,娱乐,5,1,4,2114.0,23.0,0.824485059472,247.130434783,16.0,4.0,4.0,3.0
4,235,4,娱乐,5,1,5,1459.0,,,,,,,3.0
4,208,4,娱乐,5,1,6,4052.0,,,,,,,4.0
4,15,4,体育,4,1,7,5581.0,5.0,0.562070213536,310.6,6.0,4.0,4.0,4.0
4,189,4,体育,4,1,8,5747.0,,,,,,,4.0
4,204,4,体育,4,1,9,3979.0,,,,,,,3.0
4,83,4,科技,5,1,10,3294.0,23.0,0.821901677951,242.782608696,13.0,4.0,4.0,3.0
4,37,4,科技,5,1,11,2568.0,24.0,0.786596119929,185.833333333,12.0,4.0,4.0,3.0
4,4,4,科技,5,1,12,2623.0,,,,,,,3.0
4,211,4,社会,3,1,13,1587.0,,,,,,,2.0
4,186,4,社会,3,1,14,1464.0,,,,,,,3.0
4,89,4,社会,3,1,15,1336.0,,,,,,,2.0
4,213,1,历史,4,1,1,1845.0,,,,,,,3.0
4,76,1,历史,4,1,2,3463.0,,,,,,,3.0
4,108,1,历史,4,1,3,4380.0,13.0,0.83161703312,459.692307692,12.0,4.0,4.0,3.0
4,230,1,娱乐,5,1,4,2809.0,5.0,0.715829027713,609.6,2.0,4.0,4.0,4.0
4,131,1,娱乐,5,1,5,3371.0,67.0,0.884442746634,138.223880597,42.0,4.0,5.0,4.0
4,242,1,娱乐,5,1,6,4512.0,32.0,0.836331665089,193.21875,16.0,4.0,5.0,5.0
4,25,1,体育,4,1,7,5198.0,,,,,,,4.0
4,51,1,体育,4,1,8,8084.0,,,,,,,4.0
4,100,1,体育,4,1,9,6335.0,,,,,,,3.0
4,135,1,科技,5,1,10,11575.0,,,,,,,3.0
4,238,1,科技,5,1,11,7370.0,,,,,,,4.0
4,71,1,科技,5,1,12,6860.0,18.0,0.791988997765,255.944444444,2.0,4.0,4.0,4.0
4,224,1,社会,3,1,13,4916.0,,,,,,,3.0
4,12,1,社会,3,1,14,4235.0,99.0,0.93507538767,176.03030303,46.0,4.0,4.0,5.0
4,214,1,社会,3,1,15,3892.0,,,,,,,4.0
4,86,10,社会,3,0,1,1137.0,25.0,0.66106442577,94.4,13.0,3.0,3.0,2.0
4,244,10,社会,3,1,2,1243.0,,,,,,,3.0
4,236,10,社会,3,1,3,4706.0,,,,,,,3.0
4,150,10,社会,3,1,4,4402.0,21.0,0.834087481146,289.666666667,9.0,4.0,3.0,3.0
4,176,10,社会,3,1,5,6622.0,,,,,,,3.0
4,136,10,社会,3,0,6,3367.0,,,,,,,2.0
4,92,10,社会,3,1,7,3519.0,,,,,,,4.0
4,195,10,社会,3,1,8,2886.0,,,,,,,4.0
4,107,10,社会,3,0,9,2927.0,,,,,,,3.0
4,105,10,社会,3,0,10,2636.0,,,,,,,3.0
4,119,10,社会,3,1,11,6524.0,,,,,,,3.0
4,180,10,社会,3,1,12,5964.0,70.0,0.953547297297,354.828571429,59.0,4.0,4.0,5.0
4,75,10,社会,3,0,13,7763.0,,,,,,,3.0
4,205,10,社会,3,0,14,3032.0,,,,,,,3.0
4,184,10,社会,3,1,15,1788.0,,,,,,,3.0
4,196,9,社会,3,1,1,1611.0,63.0,0.870115929584,128.666666667,29.0,4.0,4.0,4.0
4,42,9,历史,4,1,2,3483.0,72.0,0.914806730972,180.458333333,22.0,4.0,4.0,3.0
4,202,9,体育,4,1,3,3577.0,,,,,,,3.0
4,197,9,社会,3,0,4,2036.0,,,,,,,3.0
4,221,9,科技,5,0,5,1263.0,11.0,0.69893008211,255.363636364,4.0,4.0,3.0,3.0
4,126,9,社会,3,1,6,4630.0,,,,,,,3.0
4,159,9,历史,4,0,7,4577.0,,,,,,,3.0
4,72,9,历史,4,1,8,4412.0,,,,,,,3.0
4,65,9,科技,5,1,9,2276.0,,,,,,,4.0
4,187,9,体育,4,1,10,4455.0,,,,,,,3.0
4,115,9,体育,4,1,11,3249.0,54.0,0.89932606706,200.166666667,29.0,4.0,5.0,5.0
4,109,9,娱乐,5,1,12,4449.0,23.0,0.816444174757,234.0,18.0,4.0,4.0,4.0
